player_id,player_name,player_team,player_position,player_depth_chart_position
4028,Winston Chapman,,LS,
1686,Tony Jefferson,,DB,
11508,Princeton Fant,DAL,TE,
1347,Chris Gragg,,TE,
3752,Ian Seau,,DE,
8554,Aron Johnson,,OL,
6189,Zedrick Woods,,FS,
6879,Quartney Davis,,WR,
4940,DeSean Smith,,TE,
1011,A.Q. Shipley,,C,
4536,Jason Croom,,TE,
7692,Kendrick Green,HOU,C,
107,Calvin Pace,,LB,
3129,Pat Shurmur,,,
4853,Jerod Evans,,QB,
5479,Tre Herndon,JAX,CB,NB
7947,Kayode Awosika,DET,OL,LG
1201,Chris Givens,,WR,
1003,Trindon Holliday,,WR,
1478,Menelik Watson,,G,
3963,Shahid Khan,,,
5120,Danny Etling,,QB,
933,DJ Smith,,K,
5190,Cory Helms,,G,
1086,Billy Winn,,DT,
7594,Chuba Hubbard,CAR,RB,RB
2826,Troy Hill,CAR,CB,LCB
8122,Zonovan Knight,DET,RB,RB
11549,Caleb Sanders,,DT,
7645,Josh Myers,GB,OL,C
897,Shareece Wright,,CB,
2426,Doran Grant,,CB,
63,Vonta Leach,,RB,
3144,Erik Harris,,DB,
3399,Jayron Kearse,DAL,DB,FS
8306,John Ridgeway,WAS,DL,LDT
8715,Noah Elliss,,DT,
8570,Derek Wright,CAR,WR,
3682,Dan Buchholz,,OT,
8909,Josh Black,,DT,
4968,Tremaine Edmunds,CHI,LB,MLB
3552,Wendall Williams,,WR,
2071,Jarrod Pughsley,,G,
6665,Jody Fortson,KC,TE,
3124,Ray Horton,,,
1715,Cooper Helfet,,TE,
8482,Vederian Lowe,NE,OT,LT
3653,Brandon Williams,,TE,
4021,Steve Sarkisian,,,
2978,Mike Thornton,,DT,
3934,Troymaine Pope,,RB,
4774,De'Mard Llorens,,RB,
9492,Trey Palmer,TB,WR,RWR
5684,JoJo Wicker,,DE,
769,Jordan Norwood,,WR,
1501,Phillip Thomas,,SS,
1229,Jaye Howard,,DE,
7175,Chris Rowland,,WR,
3912,Darnell Sankey,,ILB,
4674,Jeremy Liggins,,DT,
4760,Kareem Are,,G,
6591,Charles Jones,,TE,
CHI,CHI,CHI,DEF,DEF
44,Ahmad Brooks,,LB,
1379,Kyle Juszczyk,SF,FB,FB
413,Dallas Reynolds,,C,
3966,Nathaniel Hackett,,,
869,Chris Harris,,CB,
3480,V'angelo Bentley,,CB,
1977,Josh Walker,,G,
6509,Marcus Applefield,,OT,
11317,Montrae Braswell,,CB,
9497,Jalin Hyatt,NYG,WR,LWR
8034,Alfredo Gutierrez,SF,OL,
4921,Joe Fortunato,,LS,
11388,Nolan Henderson,,QB,
5598,Daronte Bouldin,,OL,
3724,Randall Jette,,CB,
8586,Ferrod Gardner,,DB,
1893,Trey Hopkins,,C,
5045,Courtland Sutton,DEN,WR,RWR
4823,Keevan Lucas,,WR,
7678,Joseph Ossai,CIN,DE,RDE
11470,Drake Thomas,SEA,LB,NT
6230,Javier Edwards,,NT,
11083,C.J. Coldon,MIN,CB,
1268,Bryce Harris,,T,
8767,Nolan Cockrill,,DT,
11528,Garett Maag,,WR,
3193,Germain Ifedi,BUF,OL,RT
11389,Tykeem Doss,BAL,OG,
501,Cary Williams,,CB,
2567,Bryan Bennett,,QB,
2446,MyCole Pruitt,ATL,TE,TE
4801,Barrett Gouger,,C,
2793,Donnie Baggs,,OLB,
1285,Josh Kaddu,,OLB,
8168,Skyy Moore,KC,WR,SWR
8512,Andre Anthony,,DE,
8235,Samori Toure,GB,WR,RWR
785,Lemuel Jeanpierre,,C,
5367,Shaun Dion Hamilton,,LB,
4959,Scott Daly,DET,LS,LS
1368,Oday Aboushi,,G,
6528,Joey Slye,WAS,K,K
8670,John Parker Romo,CHI,K,
8603,Chauncey Manac,,LB,
7290,Steve Nielsen,,OL,
3696,Tracy Howard,,FS,
10877,Mazi Smith,DAL,DL,RDT
4700,Marcus McWilson,,FS,
5205,Kingsley Opara,,DL,
397,Brandon Myers,,TE,
5393,Niles Scott,,DT,
8837,Marcel Dabo,IND,DB,
1471,Brice Butler,,WR,
1938,Josh Stewart,,WR,
1539,Paul Worrilow,,LB,
3955,D Colquitt,,,
3860,Kenton Adeyemi,,DE,LDE
6789,Henry Ruggs,,WR,
6998,Gage Cervenka,,OL,
2778,James Vaughters,,LB,
4404,Aviante Collins,CHI,T,LT
11321,Anthony Cook,,DB,
5752,Sherman Badie,,RB,
2056,Chris Watt,,C,
8680,Jack Gibbens,TEN,LB,RILB
8120,Jerrion Ealy,,RB,
705,Sean Lissemore,,NT,
6739,Cameron Nizialek,,P,
7298,Darryl Williams,JAX,OL,
2276,Kevin Norwood,,WR,
5286,Austin Allen,,QB,
11242,Jason Godrick,KC,OL,
6211,Sione Takitaki,CLE,LB,ROLB
5820,BenJarvus Green-Ellis,,RB,
908,Prince Amukamara,,DB,
1308,Jamize Olawale,,FB,
5528,Montrel Meander,,LB,
11531,Michael Tutsie,,DB,
4916,Royce LaFrance,,DE,
4451,Isaac Whitney,ARI,WR,
5483,Tyler Lancaster,DEN,DT,
11438,Dallas Daniels,,WR,
7450,Nasir Player,,DL,
3352,Blake Countess,,DB,
751,Joshua Mauga,,LB,
654,LaDainian Tomlinson,,RB,
7738,Eli Howard,,DE,
6239,Malik Taylor,NYJ,WR,
3800,Frankie Williams,,CB,
1735,Andy Mulumba,,LB,
2430,Javorius Allen,,RB,
1101,Ben Jones,,C,
6,Brandon Mebane,,NT,
8571,Ra'Shaun Henry,,WR,
3808,Rolan Milligan,IND,DB,
5472,Tony Adams,,C,
8801,Dennis Houston,,WR,
3891,Kyle Coleman,,FB,
4624,P.J. Davis,,ILB,
10976,Kyu Kelly,SEA,CB,LCB
6345,Durrant Miles,,DE,
5239,Lamar Jordan,,QB,
5746,Shaheed Salmon,,ILB,
11334,Nico Bolden,,DB,
2842,Andrae Kirk,,OLB,
8489,Andrew Ogletree,IND,TE,TE
1850,Tajh Boyd,,QB,
2771,Jimmie Hunt,,WR,
11537,Wayne Taulapapa,,RB,
302,Michael Koenen,,P,
3168,Christian Hackenberg,,QB,
910,Henry Hynoski,,FB,
5474,Linden Stephens,,DB,
4540,Austin Rehkow,,P,
6557,Jeff Smith,ARI,WR,
8775,Andrew Mevis,,K,
6853,Van Jefferson,ATL,WR,LWR
8465,Spencer Burford,SF,OL,RG
2796,Efe Obada,WAS,DE,
5972,B.J. Autry,,G,
11168,Xavier Smith,LAR,WR,
2914,Luke Lundy,,RB,
8001,Malik Herring,KC,DE,RDE
1397,Brandon Bogotay,,K,
2663,Gordon Hill,,S,
288,Jon Dorenbos,,LS,
11404,Jeremy Lucien,BAL,CB,
8444,Trevor Penning,NO,T,LT
8249,Lucas Krull,DEN,TE,
2626,Kevin White,,CB,
3855,Jared Barber,,ILB,
3551,Max Wittek,,QB,
3761,Lafayette Pitts,,DB,
8126,Wan'Dale Robinson,NYG,WR,SWR
7749,JR Pace,,DB,
6058,Lamont Gaillard,,C,
1799,Wade Keliikipi,,NT,
7365,Nevelle Clarke,,CB,
11160,Nick Whiteside,WAS,CB,
4144,Jonnu Smith,ATL,TE,TE
5464,De'Lance Turner,,RB,
8706,Kehinde Oginni Hassan,,TE,
5395,Shaun Wilson,,RB,
100,Charles Woodson,,FS,
5422,Albert Havili,,DE,
3512,Victor Ochi,,OLB,
11480,Taron Vincent,,DT,
251,Montell Owens,,FB,
6714,Mazzi Wilkins,BAL,DB,
360,Ramon Foster,,G,
7482,Oluwole Betiku,,DE,
8141,Player Invalid,,WR,
7903,Briley Moore,,TE,
5905,Justin Layne,,CB,
7715,Camryn Bynum,MIN,DB,SS
11350,Mohamoud Diabate,CLE,LB,MLB
8083,Jarrod Hewitt,,DT,
4442,Fadol Brown,,DE,
11055,Jake Witt,IND,OL,
7321,Ryan Roberts,,OT,
5411,Matthew Oplinger,,OLB,
6135,D'Andre Walker,,LB,
7050,Josiah Deguara,GB,TE,FB
6778,Chris Streveler,,QB,
11421,Ryan Miller,TB,WR,
6304,Michael Dogbe,,DE,
4906,Kacy Rodgers,,SS,
11067,Alan Ali,,OL,
7807,Nick Niemann,LAC,LB,LILB
1998,Kenny Anunike,,DE,
8382,Kingsley Enagbare,GB,DL,LOLB
1864,Terrence Brooks,,DB,
8193,E.J. Perry,,QB,
4015,Boseko Lokombo,,OLB,
4965,Marcus Davenport,MIN,DE,ROLB
2331,Breshad Perriman,,WR,
2784,Jameill Showers,,SS,
5865,Dre'Mont Jones,SEA,DE,RDE
8222,Josh Johnson,,WR,
7613,Jonathan Adams,,WR,
813,Nate Solder,,T,
7242,Isiah Swann,,CB,
2623,Robenson Therezie,,SS,
7576,Sage Surratt,,TE,
9222,Zach Evans,LAR,RB,RB
1033,Chris Polk,,RB,
8702,Jaylon Jones,CHI,CB,RCB
6013,Saquan Hampton,,DB,
2916,Ify Umodu,,WR,
5782,Erick Wren,,G,
2691,Chuka Ndulue,,DT,
7092,Chris Finke,,WR,
786,Jaiquawn Jarrett,,FS,
144,Matt Flynn,,QB,
7280,Carter O'Donnell,ARI,T,LG
416,Jay Cutler,,QB,
4110,Zach Cunningham,PHI,LB,LOLB
8093,KJ Sails,,DB,
11359,Kody Case,,WR,
2188,David Foucault,,T,
4730,Sam Cotton,,TE,
3138,Steve Underwood,,,
1672,Nickell Robey-Coleman,,CB,
8172,Greg Dulcich,DEN,TE,
2722,Jimmay Mundine,,TE,
3121,Jon Robinson,,,
7512,Aaron Smith,,RB,
6032,Keelan Doss,LAC,WR,LWR
3076,Mike Pettine,,,
3206,Joe Schobert,,LB,
5407,Ervin Philips,,RB,
4512,Francis Kallon,,DE,
9997,Zay Flowers,BAL,WR,SWR
2812,Imoan Claiborne,,CB,
11249,Chris Smith,,RB,
6707,Isaiah Langley,,DB,
5571,Jeromy Irwin,,OT,
5328,Tremon Smith,DEN,DB,NB
7750,Grant Stuard,IND,LB,LOLB
891,Vincent Brown,,WR,
5713,Mike Jones,,CB,
2107,Ego Ferguson,,DT,
1691,Chuck Jacobs,,WR,
2928,John Peters,,TE,
6803,Brandon Aiyuk,SF,WR,LWR
6039,Ty Johnson,BUF,RB,
3720,Reggie Gilbert,,LB,
5010,Will Dissly,SEA,TE,TE
2010,Jordan Sullen,,CB,
1048,Lamar Miller,,RB,
6583,Joshua Moon,,SS,
7819,Deommodore Lenoir,SF,DB,RCB
320,Darnell Dockett,,DT,
11337,Ryan Swoboda,,OL,
8838,Isaiah Pola-Mao,LV,DB,SS
363,Doug Legursky,,C,
6318,Jordan Ellis,,RB,
3805,Jon Brown,,K,
1933,Taylor Lewan,,OT,
1411,Landry Jones,,QB,
11130,Pokey Wilson,,WR,
7200,Khalil Dorsey,DET,CB,
11231,Christian Trahan,,TE,
4007,Jim Irsay,,,
3668,Joshua Perkins,NYJ,TE,
11020,Eric Scott,DAL,DB,RCB
6172,Evan Worthington,,SS,
1564,Benny Cunningham,,RB,
3991,Alex Bazzie,,OLB,
6313,Duplicate Player,,WR,
6611,Andrew Dowell,NO,LB,
5541,Alex Light,,T,
3618,Jeff Schoettmer,,ILB,
7909,Nolan Cooney,,P,
7602,Kylen Granson,IND,TE,TE
3181,Keanu Neal,PIT,LB,SS
3849,Wynton McManis,MIA,LB,
2055,Jason Verrett,,CB,
337,Chris Clemons,,FS,
9500,Josh Downs,IND,WR,SWR
10996,Ochaun Mathis,LAR,DE,ROLB
6497,Tenny Adewusi,,CB,
237,Charles Godfrey,,S,
545,Sherrick McManis,,DB,
7582,Jhamon Ausbon,,WR,
6261,Reggie White,,WR,
7707,Tre Brown,SEA,CB,RCB
2872,Quayshawne Buckley,,DT,
1957,Tom Savage,,QB,
3796,Norman Price,,OT,
4615,Dayon Pratt,,OLB,
7449,Parnell Motley,,CB,
1937,Bishop Sankey,,RB,
947,Julio Jones,,WR,
202,Andrew Whitworth,LAR,OL,
6962,La'Darius Hamilton,,LB,
4328,Jerome Lane,,WR,
3595,Alan Cross,,FB,
7294,Amari Henderson,MIN,CB,
650,Nick Folk,TEN,K,K
4188,Damontae Kazee,PIT,DB,FS
7011,Carter Coughlin,NYG,LB,LILB
3571,Eric Rawls,,CB,
1571,Brandon McGee,,CB,
4937,Al Riles,IND,WR,
5381,Johnny Townsend,,P,
7580,Khalil McClain,,WR,
8681,Josh Turner,,DB,
649,Antonio Cromartie,,CB,
1191,Corey White,,CB,
2124,Jacob Maxwell,,TE,
6587,Quindarius Thagard,,DT,
7657,Walker Little,JAX,T,LT
6216,Ugo Amadi,NO,DB,FS
11212,Jimmy Phillips,,LB,
7811,Talanoa Hufanga,SF,DB,SS
8330,Quentin Lake,LAR,DB,SS
7579,Austin Watkins,CLE,WR,
4743,Daniel Gray,,CB,
7251,Jovante Moffatt,,DB,
6008,Yosh Nijman,GB,T,LT
6400,Ryan Bee,ARI,DE,
3276,De'Vondre Campbell,GB,LB,LILB
1131,Dontari Poe,,DT,
10900,Cam Smith,MIA,DB,LCB
6877,Keith Ismael,ARI,C,C
1848,James White,,RB,
7234,Maurice Ffrench,,WR,
388,Kyle Orton,,QB,
6566,Blake Hance,JAX,OG,LG
11053,Antoine Green,DET,WR,RWR
4984,Josh Allen,BUF,QB,QB
6529,Chris Myarick,NYG,TE,
1754,Tim Lelito,,G,
11315,Cam Jones,KC,LB,ROLB
8144,Chris Olave,NO,WR,RWR
637,Taylor Mays,,FS,
4172,Ben Gedeon,,LB,
3503,Geronimo Allison,,WR,
8114,Erik Ezukanma,MIA,WR,
6210,Darnell Savage,GB,DB,SS
3238,Yannick Ngakoue,CHI,DE,RDE
4155,Sean Harlow,DAL,OL,LG
2177,Jerome Smith,,RB,
6243,Chris Westry,,CB,
7999,Marlon Character,,DB,
6439,Hale Hentges,,TE,
5661,Chris Lacy,,WR,
2615,Doug McNeil,,WR,
6721,Jawuan Johnson,,LB,
2577,Devante Davis,,WR,
3744,Rohan Gaines,,SS,
2482,Michael Bennett,,DT,
3905,Mandel Dixon,,TE,
11287,Tyler Richardson,,CB,
1235,Jorvorskie Lane,,FB,
7291,Nate Evans,,LB,
250,Matt Spaeth,,TE,
5908,Amani Hooker,TEN,DB,SS
5889,Bryce Love,,RB,
5812,Dan Mccullers-sanders,,DT,
6766,Andrew Berry,,,
2833,Josh Keyes,,LB,
2909,Beau Gardner,,TE,
6256,Rodney Randle,,CB,
4431,Damarius Travis,,SS,
1874,Jamie Meder,,DT,
578,Sam Young,,OT,
7537,Jaret Patterson,LAC,RB,
5049,Harrison Phillips,MIN,DT,NT
6752,Derrick Kelly II,NO,,
2800,Mario Hull,,WR,
8407,T.J. Pledger,,RB,
3742,Brandon Chubb,,OLB,
3655,Reggie Diggs,,WR,
7769,Wyatt Hubert,,DE,
8782,Bookie Radley-Hiles,,DB,
6301,Nick Scott,CIN,DB,FS
1773,Jacquies Smith,,DE,
2975,Jordan Berry,,P,
1455,Zac Dysert,,QB,
11011,JL Skinner,DEN,DB,SS
1485,Gavin Escobar,,TE,
2182,Kelvin Benjamin,,WR,
7506,Duplicate Player,DAL,DB,
724,Nate Ness,,FS,
11430,Jeremy Banks,,LB,
10991,KJ Henry,WAS,DE,RDE
6856,Troy Pride,LV,CB,LCB
347,Sebastian Vollmer,,T,
1304,Collin Mooney,,FB,
8934,Clint Ratkovich,,FB,
4112,Tarell Basham,,DE,
6552,Malik Henry,,WR,
2866,Deion Barnes,,OLB,
227,Alan Ball,,CB,
11466,Jordan Perryman,,CB,
3361,Harlan Miller,,CB,
6035,Cece Jefferson,,OLB,
5851,Jachai Polite,,LB,
4938,Speedy Noil,,WR,
7994,TJ Morrison,,CB,
784,Marcus Sherels,,CB,
5085,Christian Sam,,OLB,
4198,Jamal Agnew,JAX,WR,KR
7866,Austin Faoliu,SEA,DT,
7972,Tony Poljan,,TE,
11080,Malik Knowles,MIN,WR,
2638,Reggie Bell,,WR,
11194,Keshawn Banks,GB,LB,
4109,Josh Jones,,DB,
5602,Claudy Mathieu,,DL,
5780,Adam Reth,,DE,
10875,Myles Murphy,CIN,DL,LDE
7367,Will Hastings,,WR,
3493,Darius Latham,,NT,
6938,Cam Akers,MIN,RB,RB
5072,Jamil Demby,,OL,
8520,Daniel Hardy,CHI,LB,RDE
7651,Jeremiah Owusu-Koramoah,CLE,LB,LOLB
2922,Devin Mahina,,TE,
8883,Bryce Notree,,LB,
11540,La'Michael Pettway,,TE,
8303,Roger McCreary,TEN,DB,NB
5301,Anthony Averett,DET,CB,
1031,Dennis Kelly,,T,
2097,Ross Madison,,CB,
7492,Josh Norwood,,FS,
3691,Darius Hillary,,CB,
3281,David Onyemata,ATL,DT,NT
3207,Andrew Billings,CHI,DT,RDT
5747,Kayaune Ross,,WR,
4610,Deante' Gray,,WR,
6800,K'Lavon Chaisson,JAX,LB,LOLB
318,Chris Long,,DE,
3065,Ken Whisenhunt,,,
6133,Chase Winovich,MIA,DE,RDE
4767,Dane Evans,,QB,
8016,Max Pircher,DET,OL,
7618,Micah Simon,CAR,WR,
4806,Brandon Radcliff,,RB,
5732,Jared Machorro,,OT,
2848,Kyle Prater,,WR,
326,Darren McFadden,,RB,
6815,Zack Baun,NO,LB,ROLB
8398,Jermaine Johnson,NYJ,LB,LDE
6933,Raequan Williams,CAR,DT,
4180,Rayshawn Jenkins,JAX,DB,SS
5445,George Odum,SF,DB,FS
3440,Josh Woodrum,,QB,
3575,Bryson Albright,,OLB,
4564,Kai Nacua,,DB,
1260,Josh Bush,,SS,
2293,Demitrius Bronson,,RB,
10962,Kelee Ringo,PHI,DB,LCB
6894,Mitchell Wilcox,CIN,TE,TE
749,Zach Miller,,TE,
6446,Jon Hilliman,,RB,
78,Ahmad Bradshaw,,RB,
3047,Cyril Lemon,,G,RG
233,Matt Moore,,QB,
6494,Bryan Mone,SEA,DT,
711,Leger Douzable,,DE,
7192,Daishawn Dixon,,G,
2290,Craig Watts,,G,
1087,Mike Adams,,OT,
5570,Chad Beebe,,WR,
2095,Rashad Lawrence,,WR,
4537,Jordan Johnson,,RB,
1020,Terrelle Pryor,,WR,
659,Cedric Peerman,,RB,
11144,Collin Duncan,,DB,
5158,Dennis Gardeck,ARI,LB,LOLB
6433,Silas Stewart,,OLB,
7046,J.R. Reed,,DB,
4075,Charles Harris,DET,LB,LDE
3177,Corey Coleman,,WR,
6073,Ryan Pulley,,CB,
4751,Manny Abad,,CB,
5705,John Franklin,,WR,
TEN,TEN,TEN,DEF,DEF
5235,David Wells,TB,TE,TE
7916,Paris Ford,,DB,
5708,Da'Sean Downey,,DE,
4795,Siupeli Anau,,DT,
1162,Jayron Hosley,,CB,
5587,Chris Warren,,RB,
6453,D.J. Montgomery,IND,WR,
11336,Eku Leota,CAR,LB,
8713,Josh Sills,IND,OL,LG
3981,Pepper Johnson,,,
8729,Chris Glaser,,G,
8906,Daniel Joseph,,DE,
8546,Cobi Francis,HOU,DB,
348,Shonn Greene,,RB,
11126,Michael Ezeike,,TE,
6204,Cole Mazza,,LS,
6120,Christian Wilkins,MIA,DT,RDE
4299,Andreas Knappe,,OT,
7821,Garret Wallow,HOU,LB,LOLB
4927,Deondre Barnett,,DE,
7669,Paulson Adebo,NO,CB,LCB
4607,Zach Conque,,QB,
5343,Quentin Poling,NO,LB,
4450,Jordan Simmons,,G,
3125,Eric Mangini,,,
5800,Justin Stockton,,RB,
1936,William Poehls,,OT,
2752,Trent Steelman,,WR,
11177,Avery Young,,DB,
7724,Jabril Cox,WAS,LB,
3147,Matt Dooley,,LS,
1324,Edwin Baker,,RB,
2431,Mike Davis,,RB,
NYG,NYG,NYG,DEF,DEF
3680,Patrick Onwuasor,,LB,
5909,Hamp Cheevers,,CB,
7507,Duplicate Player,,,
5112,Bo Scarbrough,,RB,
8803,Quandre Mosely,,DB,
4692,Tyson Graham,,SS,
4277,Adrian Colbert,,DB,
7727,Cam Sample,CIN,DE,LDE
10881,Christian Gonzalez,NE,DB,
5760,Josh Crockett,,WR,
11513,Earl Bostick,DAL,OL,
7307,Tommy Townsend,KC,P,P
2437,Max Garcia,NO,OL,C
3283,Jerald Hawkins,,OT,
1499,Bacarri Rambo,,SS,
7834,Jaylon Moore,SF,OL,RT
3360,Jordan Lucas,,DB,
5334,Josey Jewell,DEN,LB,LILB
11402,Jourdan Heilig,,LB,
9754,Quentin Johnston,LAC,WR,RWR
1129,Jeff Allen,,G,
8302,Smoke Monday,,DB,
5056,Jerome Baker,MIA,LB,RILB
6105,Joe Giles-Harris,NE,LB,
4772,Dejaun Butler,,CB,
8333,Alontae Taylor,NO,DB,LCB
782,Will Tukuafu,,FB,
7314,Dominik Eberle,,K,
11307,Brent Laing,,OL,
5583,Craig James,NYJ,CB,NB
2939,Javess Blue,,WR,
1704,Chase Reynolds,,RB,
6551,Darius Harris,,LB,
6269,Kyle Shurmur,,QB,
4160,Josh Malone,,WR,
7910,Lawrence Woods,,CB,
2355,Ronald Darby,BAL,CB,LCB
10651,Mohamed Ibrahim,,RB,
11323,Isaiah Norman,,DB,
8665,Armani Rogers,WAS,TE,
3801,Vernon Adams,,,
7788,Victor Dimukeje,ARI,LB,LOLB
2791,Carlif Taylor,,DT,
6628,Ventell Bryant,,WR,
552,Ricardo Mathews,,DE,
11118,Brevin Allen,LAC,LB,LOLB
5785,James Butler,,RB,
6445,James O'Hagan,,C,
3792,Demetrius Cherry,,DE,
2286,Andrew Furney,,K,
5008,Durham Smythe,MIA,TE,TE
9230,Tanner McKee,PHI,QB,QB
4963,Minkah Fitzpatrick,PIT,DB,FS
1903,Taylor Gabriel,,WR,
3979,Marty Mornhinweg,,,
5980,Myles Gaskin,MIN,RB,
4142,Nazair Jones,,DT,
6553,Austin Walter,LV,RB,
3633,Kyle Peko,TEN,DT,LDE
3403,Austin Blythe,,OL,
676,LeSean McCoy,,RB,
972,Patrick Peterson,PIT,CB,RCB
2917,Brian Vogler,,TE,
8497,Lecitus Smith,,OL,
3000,Olsen Pierre,,DT,
673,Jason Campbell,,QB,
3532,Kenneth Farrow,,RB,
2494,B.J. Dubose,,DE,
7650,Dillon Radunz,TEN,OL,LG
4475,Sefo Liufau,,QB,
6152,Khari Willis,,DB,
4857,Jimmy Haslam,,,
5178,Sean Chandler,WAS,DB,
2253,Kenneth Acker,,CB,
4557,Freddie Stevenson,,FB,
2381,Chris Conley,SF,WR,LWR
323,Jamaal Charles,,RB,
1067,Marvin Jones,DET,WR,LWR
8202,Michael Woods,CLE,WR,
8510,Russ Yeast,LAR,DB,FS
662,Seneca Wallace,,QB,
3190,Darron Lee,,LB,
4496,Jordan Sterns,,FS,
8739,Keir Thomas,LAR,DE,
11052,Jaylon Jones,IND,DB,LCB
3753,Jordan Swindle,,OT,
2525,Bobby Hart,,T,
5654,Stephen Roberts,,SS,
5604,Quincy Redmon,,CB,
7790,Stone Forsythe,SEA,T,LT
7992,Matt Bushman,KC,TE,TE
1066,George Iloka,,DB,
803,Jonathan Freeny,,LB,
2943,Mark Weisman,,RB,
3019,James Butler,,WR,
10998,Jose Ramirez,TB,DL,
2611,Kasen Williams,,WR,
4903,Jayrone Elliott,,LB,
8411,Devon Allen,PHI,WR,LWR
6322,Xavier Ubosi,,WR,
4648,Nigel Tribune,,CB,
7988,Riley Lees,,WR,
6220,Cole Holcomb,PIT,LB,LILB
7400,Manasseh Bailey,,WR,
3245,Shon Coleman,,OT,
2810,Louis Trinca-Pasat,,DT,
11184,Daniel Arias,KC,WR,
6173,Mitch Wishnowsky,SF,P,P
8550,Tyler Johnson,,DE,
392,Mike Vrabel,,LB,
8635,Chandler Wooten,CAR,LB,LILB
2323,Marcus Peters,LV,CB,LCB
4269,Keion Adams,,OLB,
8378,DaMarcus Fields,,DB,
5827,Tevaughn Campbell,JAX,CB,
6416,Andrew Wingard,JAX,DB,FS
4481,Terry Pegula,,,
11377,Tyrell Shavers,BUF,WR,
433,Christopher Owens,,CB,
2904,Issac Blakeney,,WR,
6568,Wyatt Miller,,OT,
11089,Jordan Byrd,,WR,
3662,Devonte Johnson,,CB,
1026,Bryce Brown,,RB,
1331,Tony Jerod-Eddie,,DT,
2240,Deone Bucannon,,LB,
2529,Marcus Murphy,,RB,
617,Patrick Robinson,,CB,
5502,Mychealon Thomas,,DE,
7205,Marquel Harrell,,G,
3956,Kelvin Fisher Jr,,,
4946,Duplicate Player,,C,
2464,Neiron Ball,,LB,
11347,Chase Cota,KC,WR,
5996,Porter Gustin,,DE,
1442,Chris Banjo,,DB,
11372,James Tunstall,,OL,
7942,Tyler Coyle,,DB,
10915,Ricky Stromberg,WAS,OL,C
7247,George Obinna,,LB,
6044,Alex Bars,,OL,
6217,Blake Cashman,HOU,LB,ROLB
8580,Tyreek Maddox-Williams,ARI,LB,
2054,Colton Underwood,,DE,
4255,Elijah Lee,,LB,
10906,Julius Brents,IND,DB,LCB
1640,Mike Purcell,DEN,NT,NT
7517,Duplicate Player,,WR,
391,Ryan Succop,,K,
6831,Raekwon Davis,MIA,DT,NT
5805,Jacob Ohnesorge,,C,
4427,Kenny Moore,IND,CB,NB
6794,Justin Jefferson,MIN,WR,
8612,Qwuantrezz Knight,ARI,CB,RCB
3336,Moritz Bohringer,,TE,
8763,Trenton Thompson,PIT,DB,
3202,Austin Hooper,LV,TE,TE
5501,Lord Hyeamang,,DT,
11285,Cole Coleman,,CB,
1828,Chris McCain,,DE,
4419,Brooks Ellis,,OLB,
7518,Taylor Russolino,,K,
10879,Calijah Kancey,TB,DL,LDE
5282,Duplicate Player,CHI,WR,
2093,Ryan Grant,,WR,
6409,Quinn Bailey,DEN,OT,LG
978,Kendall Hunter,,RB,
1315,Jerry Franklin,,ILB,
497,Brett Kern,,P,
4726,Nico Marley,,LB,
4934,Jalen Williams,,WR,
6308,Ian Bunting,,TE,
2593,Antwan Goodley,,WR,
580,Nate Allen,,FS,
1024,Ross Ventrone,,SS,
5093,Sam Jones,,G,
2968,Julian Wilson,,CB,
6074,Donald Parham,LAC,TE,TE
1776,Jeremiah Warren,,C,
7595,Tylan Wallace,BAL,WR,
5429,Jeremiah Kolone,,OL,
2179,Marquis Spruill,,OLB,
8234,Jaivon Heiligh,,WR,
6229,Malik Carney,,OLB,
8064,Max Roberts,,LB,
8027,Tre Harbison,,RB,
5012,Mark Andrews,BAL,TE,TE
5265,Nic Shimonek,,QB,
3739,Vernon Harris,,CB,
8521,Faion Hicks,NO,CB,
2327,Bud Dupree,ATL,LB,LOLB
5862,Brian Burns,CAR,DE,LOLB
5647,Grant Haley,,DB,
6169,James Williams,,RB,
7908,Eric Burrell,,DB,
2472,David Mayo,WAS,LB,MLB
2864,Mike Reilly,,OLB,
71,Jason Avant,,WR,
1708,Peyton Thompson,,FS,
8331,Otito Ogbonnia,LAC,DL,
8754,Sebastian Gutierrez,LV,T,
4914,Glen Coffee,SF,RB,
5094,Ryan Izzo,,TE,
2395,Carl Davis,SEA,DT,
11006,Ameer Speed,NE,CB,RCB
6357,Shawn Bane,,WR,
11399,Garrett Nelson,,LB,
8873,Kyler McMichael,,DB,
6546,Kenny Bigelow,,DT,
6296,Quinton Bell,,LB,
1019,Brandon Browner,,CB,
1080,John Hughes,,DT,
7775,Thomas Graham,CLE,DB,
1519,Larry Warford,,G,
1294,Josh Chapman,,NT,
6561,Chris Brown,,G,
11073,Thayer Thomas,MIN,WR,
7851,Chandon Herring,,OL,
8204,Bo Melton,GB,WR,
1462,Sanders Commings,,CB,
992,Ricardo Lockette,,WR,
8544,Myron Cunningham,,OL,
6302,Kaden Elliss,ATL,LB,RILB
5352,Ryan Green,,RB,
9224,Chase Brown,CIN,RB,RB
3273,Malcolm Mitchell,,WR,
4816,Christian French,,OLB,
1831,Jordan Tripp,,LB,
1670,Lawrence Okoye,,DT,
859,Ben Ijalana,,T,
3347,Jake Rudock,,QB,
5118,Tanner Lee,,QB,
6735,Duplicate Player,,WR,
